array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present;source;network;scenario_line_data;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id
12329485;0;g_000;1;1;36;line_consecutive;0.05;1000;0;0;2-25;1;5343842.5;5347142.5;5349141.25;5349141.25;3300.0;1998.75;1998.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1000;1000
12329485;1;g_000;1;1;36;line_consecutive;0.05;1001;0;1;8-25;1;5343237.5;5346537.5;5348566.25;5348566.25;3300.0;2028.75;2028.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1001;1001
12329485;2;g_000;1;1;36;line_consecutive;0.05;1002;0;2;8-11;1;5331442.5;5335337.5;5337366.25;5337366.25;3895.0;2028.75;2028.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1002;1002
12329485;3;g_000;1;1;36;line_consecutive;0.05;1003;0;3;11-22;1;5333837.5;5338210.0;5340238.75;5340238.75;4372.5;2028.75;2028.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1003;1003
12329485;4;g_000;1;1;36;line_consecutive;0.05;1004;0;4;2-4;2;6438476.25;6438510.0;6438510.0;6446444.989014569;33.75;0.0;7934.989014568739;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1004;1004
12329485;5;g_000;1;1;36;line_consecutive;0.05;1005;0;5;4-12;2;6939713.75;6950067.5;6952506.25;6951441.239014569;10353.75;2438.75;1373.7390145687386;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1005;1005
12329485;6;g_000;1;1;36;line_consecutive;0.05;1006;0;6;12-18;2,11;7775067.5;7778895.0;7780988.75;15090442.5;3827.5;2093.75;7311547.5;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1006;1006
12329485;7;g_000;1;1;36;line_consecutive;0.05;1007;0;7;18-23;2,11;5403196.2499951;5404706.25;5405816.25;12719245.0;1510.000004899688;1110.0;7314538.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1007;1007
12329485;8;g_000;1;1;36;line_consecutive;0.05;1008;0;8;1-23;2;5379672.5;5382665.0;5385243.75;5386478.739014569;2992.5;2578.75;3813.739014568738;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1008;1008
12329485;9;g_000;1;1;36;line_consecutive;0.05;1009;0;9;1-14;2;5404582.5;5407575.0;5410153.75;5411388.739014569;2992.5;2578.75;3813.739014568738;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1009;1009
