edge_id;edge_len;flow_total;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_17
10;1.8;50.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;50.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;83.57000000000001;0.0;0.0;0.0;0.0;83.57000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;7.140000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.140000000000001
15;2.0;49.81000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.81000000000003;0.0
16;1.2;68.13;0.0;0.0;30.630000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0
17;1.2;25.459999999999965;0.0;0.0;0.0;25.459999999999965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;200.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;58.33;0.0;0.0;0.0;0.0;58.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;2.0;33.34;0.0;0.0;0.0;33.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;33.34;0.0;0.0;0.0;33.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;41.00999999999999;0.0;0.0;41.00999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;1.2;200.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27;1.2;24.82;0.0;24.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;1.2;47.34000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.34000000000002;0.0
29;1.2;45.679999999999964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.679999999999964
32;2.6;67.85;0.0;0.0;0.0;0.0;0.0;0.0;30.35;0.0;0.0;0.0;0.0;0.0;37.5;0.0
33;2.6;5.889999999999985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.889999999999985;0.0;0.0;0.0;0.0;0.0;0.0
39;1.6;78.42999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.42999999999999;0.0;0.0;0.0
4;1.4;62.89;62.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42;1.6;41.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.81;0.0;0.0;0.0;0.0;0.0
44;2.6;33.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.57;0.0;0.0;0.0
45;2.6;56.93;0.0;0.0;0.0;0.0;0.0;56.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48;1.2;116.60999999999999;0.0;0.0;0.0;0.0;116.60999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;1.2;17.85;0.0;0.0;0.0;0.0;0.0;17.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0
52;1.2;43.45;0.0;0.0;0.0;0.0;0.0;0.0;43.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53;1.2;5.889999999999981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.889999999999981;0.0;0.0;0.0;0.0;0.0;0.0
